member,expression,augmentation,source_file,width,height,gray_mean,gray_std,gray_min,gray_max,color_hist_0,color_hist_1,color_hist_2,color_hist_3,color_hist_4,color_hist_5,color_hist_6,color_hist_7,color_hist_8,color_hist_9,color_hist_10,color_hist_11,color_hist_12,color_hist_13,color_hist_14,color_hist_15,color_hist_16,color_hist_17,color_hist_18,color_hist_19,color_hist_20,color_hist_21,color_hist_22,color_hist_23,color_hist_24,color_hist_25,color_hist_26,color_hist_27,color_hist_28,color_hist_29,color_hist_30,color_hist_31,color_hist_32,color_hist_33,color_hist_34,color_hist_35,color_hist_36,color_hist_37,color_hist_38,color_hist_39,color_hist_40,color_hist_41,color_hist_42,color_hist_43,color_hist_44,color_hist_45,color_hist_46,color_hist_47,hog_hist_0,hog_hist_1,hog_hist_2,hog_hist_3,hog_hist_4,hog_hist_5,hog_hist_6,hog_hist_7,hog_hist_8,hog_hist_9,hog_hist_10,hog_hist_11,hog_hist_12,hog_hist_13,hog_hist_14,hog_hist_15,hog_hist_16,hog_hist_17,hog_hist_18,hog_hist_19,hog_hist_20,hog_hist_21,hog_hist_22,hog_hist_23,hog_hist_24,hog_hist_25,hog_hist_26,hog_hist_27,hog_hist_28,hog_hist_29,hog_hist_30,hog_hist_31
amaliza,surprised,flipped,images/amaliza/surprised.jpg,300,300,187.55327777777777,71.72681743431932,11.0,247.0,7.111111111111112e-05,0.0064320697167755,0.0063651416122004,0.0002461002178649,2.5098039215686273e-05,0.0,5.159041394335512e-05,0.0004329411764705,2.7886710239651416e-06,0.0,0.0,0.0,0.0001401307189542,0.0366996078431372,0.0122624836601307,1.6034858387799564e-05,8.366013071895424e-06,0.0069458823529411,0.0012890631808278,6.483660130718953e-05,0.0,0.0,6.971677559912854e-07,6.971677559912854e-05,0.0052106318082788,3.764705882352941e-05,1.952069716775599e-05,0.0127818736383442,0.0003025708061002,0.0,0.0003457952069716,0.0356684967320261,0.0004301525054466,0.0066454030501089,0.0012172549019607,1.533769063180828e-05,0.0003018736383442,0.0050147276688453,2.091503267973856e-06,0.0,0.0001875381263616,0.012312679738562,0.000557037037037,4.113289760348584e-05,6.971677559912854e-06,0.0354244880174291,0.0005884095860566,0.0,25.35640141577855,1.8608227628027685,0.53825451816609,0.3106497504844291,0.1876201463321799,0.2306805077854671,0.1906958864359861,0.1999231067474048,0.1876201463321801,0.2983467900692039,0.3383314114186848,0.4029219535986164,0.3844675129757789,0.381391772871972,0.1937716265397922,0.2737408692387545,0.1353325645674742,0.1691657057093427,0.1199538640484426,0.0184544406228373,0.0338331411418685,0.0492118416608995,0.0830449828027682,0.0061514802076124,0.0,0.0030757401038062,0.0061514802076124,0.0030757401038062,0.0,0.0030757401038062,0.0,0.0338331411418685
amaliza,surprised,grayscale,images/amaliza/surprised.jpg,300,300,187.55327777777777,71.72681743431932,11.0,247.0,4.880174291938997e-06,0.0071536383442265,0.0006623093681917,9.132897603485838e-05,0.000395294117647,7.66884531590414e-06,0.0053082352941176,3.485838779956427e-06,0.0,0.0,1.3943355119825708e-06,0.0005661002178649,0.0125364705882352,6.971677559912854e-07,0.0359041394335511,0.0001094553376906,4.880174291938997e-06,0.0071536383442265,0.0006623093681917,9.132897603485838e-05,0.000395294117647,7.66884531590414e-06,0.0053082352941176,3.485838779956427e-06,0.0,0.0,1.3943355119825708e-06,0.0005661002178649,0.0125364705882352,6.971677559912854e-07,0.0359041394335511,0.0001094553376906,4.880174291938997e-06,0.0071536383442265,0.0006623093681917,9.132897603485838e-05,0.000395294117647,7.66884531590414e-06,0.0053082352941176,3.485838779956427e-06,0.0,0.0,1.3943355119825708e-06,0.0005661002178649,0.0125364705882352,6.971677559912854e-07,0.0359041394335511,0.0001094553376906,26.282199187024226,1.6209150347058825,0.4582852754671281,0.2491349484083045,0.1691657057093425,0.1537870051903114,0.1722414458131488,0.1261053442560553,0.1107266437370243,0.2645136489273354,0.2768166093425603,0.2368319879930798,0.3475586317301041,0.3660130723529409,0.2245290275778545,0.1783929260207614,0.1230296041522492,0.1845444062283739,0.1722414458131483,0.039984621349481,0.027681660934256,0.0153787005190311,0.1353325645674742,0.0,0.0061514802076124,0.0030757401038062,0.0,0.0,0.0030757401038062,0.0,0.0,0.0522875817647059
emmanuel,neutral,original,images/emmanuel/neutral.jpg,300,300,179.81093333333334,71.37244370527202,3.0,242.0,0.0003402178649237,0.0068266666666666,0.0003813507625272,2.091503267973856e-06,0.0,5.577342047930283e-06,0.0048989978213507,0.0006525490196078,0.0,0.0,0.0,7.389978213507626e-05,0.002315294117647,0.011356862745098,0.0358811328976034,1.045751633986928e-05,0.0006490631808278,0.0068622222222222,0.0002628322440087,2.300653594771242e-05,0.0052935947712418,1.673202614379085e-05,0.0,0.0,0.0,2.2309368191721133e-05,0.0134581263616557,0.0001429193899782,0.0,0.0016962091503267,0.034318082788671,0.0,0.0007424836601307,0.0064983006535947,0.0005319389978213,1.533769063180828e-05,6.971677559912854e-07,0.0,0.0,2.8583877995642706e-05,0.0128543790849673,0.0055557298474945,0.0005033551198257,0.0,0.0,0.0,0.0002461002178649,0.0357681917211328,25.5809304433564,1.823913881557094,0.5720876593079586,0.3660130723529412,0.215301807266436,0.2276047676816609,0.2183775473702422,0.135332564567474,0.1322568244636679,0.2399077280968856,0.2060745869550171,0.2245290275778549,0.332179931211073,0.3291041911072662,0.2675893890311416,0.2337562478892736,0.1753171859169552,0.2337562478892736,0.1691657057093421,0.0615148020761246,0.0184544406228373,0.0645905421799306,0.1261053442560555,0.0,0.0061514802076124,0.0030757401038062,0.0,0.0092272203114186,0.0,0.0030757401038062,0.0,0.0246059208304498
emmanuel,neutral,rotated,images/emmanuel/neutral.jpg,368,368,205.0366109404537,68.15053980097012,3.0,255.0,0.0002233218429148,0.0045359353571296,0.0002552911523777,1.3899699766485045e-06,0.0,3.2432632788465102e-06,0.0032566996552874,0.0004332073093887,0.0,0.0,0.0,5.050224248489566e-05,0.0015414767041031,0.0075438303865969,0.0238467882427072,0.0210534119129693,0.0004318173394121,0.0045572482301048,0.0001755995403832,1.575299306868305e-05,0.0035170873642462,1.1583083138737537e-05,0.0,0.0,0.0,1.4826346417584046e-05,0.0089477000630119,9.22013417843508e-05,0.0,0.0011328255309685,0.0228024574669187,0.0210459987397605,0.0004892694317802,0.0043241965973534,0.0003511990807665,9.266466510990027e-06,4.633233255495015e-07,0.0,0.0,1.8532933021980055e-05,0.0085446087697839,0.0036922235813039,0.0003340561177211,0.0,0.0,0.0,0.0001616998406167,0.044819581897031,26.400367342458683,0.9935720857231404,0.3287419655165289,0.2699724521280992,0.273645546714876,0.183654729338843,0.1561065199380165,0.1469237834710744,0.1377410470041323,0.2828282831818179,0.2258953170867766,0.3875114789049591,0.4113865937190086,0.3911845734917352,0.2497704319008263,0.3526170803305788,0.4811753908677691,0.0863177227892562,0.0532598715082643,0.0238751148140496,0.0036730945867768,0.0514233242148759,0.0844811754958678,0.0018365472933884,0.0,0.0,0.0018365472933884,0.0,0.0,0.0,0.0018365472933884,0.0183654729338843
emmanuel,neutral,flipped,images/emmanuel/neutral.jpg,300,300,179.81093333333334,71.37244370527202,3.0,242.0,0.0003402178649237,0.0068266666666666,0.0003813507625272,2.091503267973856e-06,0.0,5.577342047930283e-06,0.0048989978213507,0.0006525490196078,0.0,0.0,0.0,7.389978213507626e-05,0.002315294117647,0.011356862745098,0.0358811328976034,1.045751633986928e-05,0.0006490631808278,0.0068622222222222,0.0002628322440087,2.300653594771242e-05,0.0052935947712418,1.673202614379085e-05,0.0,0.0,0.0,2.2309368191721133e-05,0.0134581263616557,0.0001429193899782,0.0,0.0016962091503267,0.034318082788671,0.0,0.0007424836601307,0.0064983006535947,0.0005319389978213,1.533769063180828e-05,6.971677559912854e-07,0.0,0.0,2.8583877995642706e-05,0.0128543790849673,0.0055557298474945,0.0005033551198257,0.0,0.0,0.0,0.0002461002178649,0.0357681917211328,25.49480972044983,1.8116109211418687,0.5720876593079586,0.3168012306920416,0.282968089550173,0.1876201463321799,0.1783929260207612,0.1507112650865052,0.1630142255017302,0.2829680895501728,0.3044982702768163,0.3229527108996543,0.3506343718339104,0.381391772871972,0.2060745869550171,0.2737408692387545,0.1322568244636679,0.2029988468512112,0.1199538640484426,0.0184544406228373,0.0676662822837371,0.0246059208304497,0.0922722031141869,0.0092272203114186,0.0,0.0092272203114186,0.0061514802076124,0.0,0.0030757401038062,0.0030757401038062,0.0,0.0307574010380623
emmanuel,neutral,grayscale,images/emmanuel/neutral.jpg,300,300,179.81093333333334,71.37244370527202,3.0,242.0,0.0003660130718954,0.0071250544662309,5.925925925925925e-05,1.2549019607843137e-05,0.0002258823529411,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0006936819172113,0.0129296732026143,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,0.0003660130718954,0.0071250544662309,5.925925925925925e-05,1.2549019607843137e-05,0.0002258823529411,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0006936819172113,0.0129296732026143,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,0.0003660130718954,0.0071250544662309,5.925925925925925e-05,1.2549019607843137e-05,0.0002258823529411,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0006936819172113,0.0129296732026143,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,26.47904655366782,1.599384853979239,0.5167243374394465,0.2368319879930796,0.1660899656055363,0.1783929260207612,0.1722414458131488,0.1045751635294117,0.1168781239446368,0.2337562478892731,0.218377547370242,0.1414840447750866,0.3137254905882356,0.3168012306920412,0.2399077280968856,0.1753171859169552,0.1537870051903115,0.1876201463321801,0.1168781239446363,0.0369088812456747,0.0153787005190311,0.0399846213494808,0.1660899656055365,0.0030757401038062,0.0030757401038062,0.0030757401038062,0.0,0.0061514802076124,0.0,0.0,0.0,0.0584390619723184
emmanuel,smiling,original,images/emmanuel/smiling.jpg,300,300,179.65324444444445,71.5030966270088,3.0,242.0,0.0003402178649237,0.0068266666666666,0.0003813507625272,2.091503267973856e-06,0.0,5.577342047930283e-06,0.004955468409586,0.0006797385620915,4.880174291938997e-06,0.0,0.0,7.389978213507626e-05,0.0025411764705882,0.01103477124183,0.0358888017429193,1.045751633986928e-05,0.0006490631808278,0.0068650108932461,0.0002928104575163,7.877995642701525e-05,0.0052935947712418,1.673202614379085e-05,0.0,0.0,0.0,4.392156862745098e-05,0.0133298474945533,0.0001610457516339,0.0,0.0016962091503267,0.034318082788671,0.0,0.0007424836601307,0.0065108496732026,0.0005918954248366,3.137254901960784e-05,6.971677559912854e-07,0.0,0.0,2.9978213507625276e-05,0.0126786928104575,0.0056414814814814,0.0005033551198257,0.0,0.0,0.0,0.0002461002178649,0.0357681917211328,25.31334105432526,1.9992310674740488,0.5659361791003461,0.3321799312110727,0.2306805077854671,0.2399077280968858,0.2368319879930796,0.1261053442560553,0.1384083046712804,0.2522106885121105,0.2029988468512109,0.2675893890311421,0.3598615921453291,0.341407151522491,0.2921953098615915,0.2860438296539795,0.1722414458131489,0.2060745869550175,0.1691657057093421,0.0522875817647059,0.0184544406228373,0.0584390619723181,0.0922722031141869,0.0,0.0061514802076124,0.0030757401038062,0.0,0.0092272203114186,0.0,0.0030757401038062,0.0,0.0246059208304498
emmanuel,smiling,rotated,images/emmanuel/smiling.jpg,368,368,204.93151140122873,68.28072947433057,3.0,255.0,0.0002233218429148,0.0045359353571296,0.0002552911523777,1.3899699766485045e-06,0.0,3.2432632788465102e-06,0.0032942288446569,0.0004517402424107,2.7799399532970085e-06,0.0,0.0,5.050224248489566e-05,0.0016929834315578,0.0073274583935653,0.0238528114459394,0.0210534119129693,0.0004318173394121,0.004559101523407,0.0001964490900329,5.189221246154416e-05,0.0035170873642462,1.1583083138737537e-05,0.0,0.0,0.0,3.0116016160717595e-05,0.0088624485711108,0.0001033211015975,0.0,0.0011328255309685,0.0228024574669187,0.0210459987397605,0.0004892694317802,0.0043329997405389,0.0003901182401126,2.0386226324178065e-05,4.633233255495015e-07,0.0,0.0,1.992290299862857e-05,0.0084297045850476,0.0037468957337188,0.0003340561177211,0.0,0.0,0.0,0.0001616998406167,0.044819581897031,26.24058772793389,1.0578512409917358,0.3599632695041322,0.2975206615289256,0.2718089994214876,0.2075298441528925,0.1671258036983471,0.1359044997107438,0.1469237834710745,0.2791551885950411,0.2130394860330577,0.3801652897314053,0.4040404045454549,0.4297520666528922,0.2828282831818179,0.3342516073966945,0.4885215800413228,0.0808080809090909,0.0495867769214874,0.0165289256404958,0.0036730945867768,0.047750229628099,0.0808080809090909,0.0018365472933884,0.0,0.0,0.0018365472933884,0.0,0.0,0.0,0.0018365472933884,0.0183654729338843
emmanuel,smiling,flipped,images/emmanuel/smiling.jpg,300,300,179.65324444444445,71.5030966270088,3.0,242.0,0.0003402178649237,0.0068266666666666,0.0003813507625272,2.091503267973856e-06,0.0,5.577342047930283e-06,0.004955468409586,0.0006797385620915,4.880174291938997e-06,0.0,0.0,7.389978213507626e-05,0.0025411764705882,0.01103477124183,0.0358888017429193,1.045751633986928e-05,0.0006490631808278,0.0068650108932461,0.0002928104575163,7.877995642701525e-05,0.0052935947712418,1.673202614379085e-05,0.0,0.0,0.0,4.392156862745098e-05,0.0133298474945533,0.0001610457516339,0.0,0.0016962091503267,0.034318082788671,0.0,0.0007424836601307,0.0065108496732026,0.0005918954248366,3.137254901960784e-05,6.971677559912854e-07,0.0,0.0,2.9978213507625276e-05,0.0126786928104575,0.0056414814814814,0.0005033551198257,0.0,0.0,0.0,0.0002461002178649,0.0357681917211328,25.187235710069206,2.0269127284083046,0.5413302582698963,0.3291041911072664,0.2645136489273357,0.215301807266436,0.1722414458131488,0.1722414458131488,0.1753171859169552,0.2983467900692039,0.313725490588235,0.3137254905882356,0.3752402926643602,0.3936947332871969,0.2614379088235292,0.2891195697577857,0.1322568244636679,0.2029988468512112,0.126105344256055,0.0061514802076124,0.0615148020761246,0.0184544406228373,0.0676662822837371,0.0092272203114186,0.0,0.0030757401038062,0.0061514802076124,0.0,0.0030757401038062,0.0030757401038062,0.0,0.0307574010380623
emmanuel,smiling,grayscale,images/emmanuel/smiling.jpg,300,300,179.65324444444445,71.5030966270088,3.0,242.0,0.0003660130718954,0.0071250544662309,5.925925925925925e-05,9.899782135076254e-05,0.0002279738562091,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0008421786492374,0.0126926361655773,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,0.0003660130718954,0.0071250544662309,5.925925925925925e-05,9.899782135076254e-05,0.0002279738562091,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0008421786492374,0.0126926361655773,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,0.0003660130718954,0.0071250544662309,5.925925925925925e-05,9.899782135076254e-05,0.0002279738562091,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0008421786492374,0.0126926361655773,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,26.128412181833912,1.799307960726644,0.5167243374394465,0.2368319879930796,0.175317185916955,0.1814686661245675,0.1814686661245675,0.1107266437370242,0.1261053442560555,0.2337562478892731,0.2276047676816607,0.1845444062283739,0.3537101119377166,0.3383314114186848,0.2645136489273354,0.2060745869550175,0.1507112650865053,0.1814686661245676,0.1199538640484426,0.0369088812456747,0.0030757401038062,0.0522875817647057,0.1291810843598617,0.0030757401038062,0.0030757401038062,0.0030757401038062,0.0,0.0061514802076124,0.0,0.0,0.0,0.0461361015570934
emmanuel,surprised,original,images/emmanuel/surprised.jpg,300,300,178.72543333333334,72.41687634669299,3.0,242.0,0.0003409150326797,0.0069667973856209,0.0004984749455337,1.4640522875816994e-05,0.0,5.577342047930283e-06,0.0049422222222222,0.0008526361655773,5.577342047930283e-06,0.0,2.091503267973856e-06,9.620915032679738e-05,0.0024463616557734,0.0106820043572984,0.0358811328976034,1.045751633986928e-05,0.0006490631808278,0.0071062309368191,0.0004949891067538,6.623093681917212e-05,0.0052935947712418,1.673202614379085e-05,0.0,0.0,0.0,3.067538126361656e-05,0.0129059694989106,0.0001673202614379,0.0,0.0016962091503267,0.034318082788671,0.0,0.0007829193899782,0.006713725490196,0.0007801307189542,3.067538126361656e-05,6.971677559912854e-07,0.0,0.0,2.7189542483660132e-05,0.012238779956427,0.0056310239651416,0.0005228758169934,2.7886710239651416e-06,0.0,0.0,0.0002461002178649,0.0357681917211328,25.325644014740487,1.9407920055017305,0.593617840034602,0.3598615921453287,0.2122260671626298,0.2029988468512111,0.2091503270588235,0.1384083046712803,0.1445597848788928,0.2522106885121105,0.2798923494463666,0.3044982702768169,0.3813917728719727,0.3352556713148786,0.258362168719723,0.2368319879930798,0.1630142255017302,0.2552864286159172,0.1507112650865048,0.0461361015570934,0.0246059208304498,0.0338331411418684,0.0891964630103807,0.0,0.0123029604152249,0.0092272203114186,0.0,0.0092272203114186,0.0,0.0030757401038062,0.0,0.027681660934256
emmanuel,surprised,rotated,images/emmanuel/surprised.jpg,368,368,204.30404507325144,69.1616530563444,3.0,255.0,0.0002237851662404,0.0046286000222395,0.0003386893509766,9.266466510990027e-06,0.0,3.2432632788465102e-06,0.0032863523481226,0.0005647911338448,3.706586604396011e-06,0.0,1.3899699766485045e-06,6.57919122280292e-05,0.0016193150227955,0.007099503317395,0.0238472515660328,0.0210534119129693,0.0004318173394121,0.0047263612439304,0.0003289595611401,4.262574595055413e-05,0.0035170873642462,1.1583083138737537e-05,0.0,0.0,0.0,2.0386226324178065e-05,0.0085775047258979,0.0001074910115274,0.0,0.0011328255309685,0.0228024574669187,0.0210459987397605,0.0005184588012898,0.0044729233848548,0.0005115089514066,2.0386226324178065e-05,4.633233255495015e-07,0.0,0.0,1.8532933021980055e-05,0.008134104303347,0.0037390192371844,0.000346565847511,1.8532933021980056e-06,0.0,0.0,0.0001616998406167,0.044819581897031,26.258953200867772,1.021120295123967,0.3415977965702479,0.2938475669421488,0.2791551885950413,0.2038567495661157,0.1652892564049586,0.1267217632438016,0.1671258036983472,0.2589531683677684,0.2901744723553717,0.4040404045454549,0.3820018370247938,0.4077134991322311,0.2626262629545453,0.3324150601033061,0.4866850327479343,0.1046831957231406,0.0550964188016527,0.012855831053719,0.0036730945867768,0.0404040404545453,0.0789715336157025,0.0,0.0,0.0,0.0018365472933884,0.0,0.0,0.0,0.0018365472933884,0.0183654729338843
emmanuel,surprised,flipped,images/emmanuel/surprised.jpg,300,300,178.72543333333334,72.41687634669299,3.0,242.0,0.0003409150326797,0.0069667973856209,0.0004984749455337,1.4640522875816994e-05,0.0,5.577342047930283e-06,0.0049422222222222,0.0008526361655773,5.577342047930283e-06,0.0,2.091503267973856e-06,9.620915032679738e-05,0.0024463616557734,0.0106820043572984,0.0358811328976034,1.045751633986928e-05,0.0006490631808278,0.0071062309368191,0.0004949891067538,6.623093681917212e-05,0.0052935947712418,1.673202614379085e-05,0.0,0.0,0.0,3.067538126361656e-05,0.0129059694989106,0.0001673202614379,0.0,0.0016962091503267,0.034318082788671,0.0,0.0007829193899782,0.006713725490196,0.0007801307189542,3.067538126361656e-05,6.971677559912854e-07,0.0,0.0,2.7189542483660132e-05,0.012238779956427,0.0056310239651416,0.0005228758169934,2.7886710239651416e-06,0.0,0.0,0.0002461002178649,0.0357681917211328,25.337946975155713,1.885428683633218,0.510572857231834,0.3260284510034602,0.2399077280968858,0.2122260671626298,0.2029988468512111,0.1722414458131488,0.1845444062283739,0.353710111937716,0.2798923494463666,0.3936947332871976,0.3998462134948101,0.3321799312110724,0.2091503270588234,0.2706651291349484,0.1353325645674742,0.2029988468512112,0.1199538640484426,0.0153787005190311,0.0553633218685121,0.0276816609342559,0.0738177624913495,0.0061514802076124,0.0,0.0061514802076124,0.0061514802076124,0.0,0.0030757401038062,0.0,0.0,0.0369088812456747
emmanuel,surprised,grayscale,images/emmanuel/surprised.jpg,300,300,178.72543333333334,72.41687634669299,3.0,242.0,0.0003660130718954,0.0073648801742919,8.993464052287581e-05,8.714596949891067e-05,0.0004001742919389,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0007780392156862,0.0123259259259259,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,0.0003660130718954,0.0073648801742919,8.993464052287581e-05,8.714596949891067e-05,0.0004001742919389,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0007780392156862,0.0123259259259259,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,0.0003660130718954,0.0073648801742919,8.993464052287581e-05,8.714596949891067e-05,0.0004001742919389,0.0052657080610021,5.298474945533769e-05,0.0,0.0,0.0,0.0007780392156862,0.0123259259259259,0.0,0.0001756862745098,0.03583302832244,5.577342047930283e-06,26.08227608027682,1.7500961190657442,0.4890426765051904,0.2768166093425606,0.1845444062283737,0.1937716265397924,0.1814686661245675,0.1014994234256055,0.1045751635294118,0.2952710499653977,0.246059208304498,0.239907728096886,0.3598615921453291,0.3660130723529409,0.2122260671626295,0.1630142255017302,0.1445597848788928,0.239907728096886,0.1045751635294115,0.0430603614532872,0.0123029604152249,0.0338331411418684,0.1045751635294118,0.0030757401038062,0.0061514802076124,0.0030757401038062,0.0,0.0030757401038062,0.0,0.0,0.0,0.0553633218685121
musana,neutral,original,images/musana/neutral.jpg,300,300,184.91472222222225,64.0453117802853,14.0,233.0,1.3943355119825708e-06,0.0003109368191721,0.0056156862745098,0.0064334640522875,0.0005075381263616,0.0,1.673202614379085e-05,0.0002216993464052,0.0,0.0,0.0,6.971677559912854e-06,0.0349267102396514,0.0011335947712418,0.0131862309368191,0.0003841394335511,2.091503267973856e-06,0.0004538562091503,0.0064948148148148,0.0008379956427015,6.971677559912854e-06,0.0053026579520697,9.06318082788671e-06,0.0,0.0,0.0,0.0,1.3943355119825709e-05,0.0134609150326797,0.0014856644880174,0.0346771241830065,0.0,7.738562091503268e-05,0.000799651416122,0.0063435294117647,0.0005298474945533,2.9281045751633987e-05,7.66884531590414e-06,3.485838779956427e-06,1.3246187363834422e-05,0.0001192156862745,0.0047003050108932,0.0134016557734204,0.0006943790849673,1.1154684095860568e-05,8.366013071895424e-06,0.0005772549019607,0.0354286710239651,25.171857009550177,2.0484429091349483,0.6489811619031143,0.3598615921453287,0.1968473666435986,0.1783929260207612,0.1999231067474048,0.1507112650865052,0.1691657057093427,0.3567858520415222,0.1783929260207611,0.2337562478892736,0.3168012306920418,0.3383314114186848,0.2737408692387541,0.3044982702768169,0.1537870051903115,0.1937716265397925,0.2060745869550167,0.0645905421799308,0.0676662822837371,0.0645905421799306,0.0891964630103807,0.0,0.0061514802076124,0.0030757401038062,0.0,0.0,0.0,0.0061514802076124,0.0,0.0184544406228373
musana,neutral,rotated,images/musana/neutral.jpg,368,368,208.4267264295841,61.80550034734892,14.0,255.0,9.266466510990028e-07,0.0002071055265206,0.0037274361540457,0.0042769376181474,0.0003382260276511,0.0,1.1583083138737537e-05,0.0001468734941991,0.0,0.0,0.0,4.6332332554950145e-06,0.0232189851365877,0.0007487304940879,0.0087623707327921,0.0213012898921383,1.3899699766485045e-06,0.0002997701916305,0.0043144668075169,0.0005587679306126,4.6332332554950145e-06,0.0035235738908039,6.4865265576930205e-06,0.0,0.0,0.0,0.0,1.1119759813188034e-05,0.0089472367396864,0.0009896586233737,0.0230419956262278,0.0210459987397605,5.235553578709366e-05,0.0005249453278475,0.0042180955558026,0.0003544423440453,1.899625634752956e-05,4.6332332554950145e-06,2.3166166277475073e-06,9.266466510990027e-06,7.830164201786575e-05,0.0031274324474591,0.0089055376403869,0.0004600800622706,7.413173208792023e-06,6.023203232143519e-06,0.0003836317135549,0.0445916268208606,26.14692381597108,1.1625344367148762,0.3617998167975206,0.2460973373140496,0.2222222225,0.1763085401652892,0.1891643712190083,0.1671258036983471,0.1524334253512398,0.3287419655165287,0.2222222224999998,0.4058769518388434,0.4334251612396698,0.359963269504132,0.3122130398760327,0.3599632695041326,0.4517906341735541,0.0789715336157025,0.0514233242148759,0.0146923783471074,0.0055096418801652,0.0514233242148759,0.0808080809090909,0.0018365472933884,0.0,0.0,0.0,0.0,0.0,0.0,0.0018365472933884,0.0146923783471074
musana,neutral,flipped,images/musana/neutral.jpg,300,300,184.91472222222225,64.0453117802853,14.0,233.0,1.3943355119825708e-06,0.0003109368191721,0.0056156862745098,0.0064334640522875,0.0005075381263616,0.0,1.673202614379085e-05,0.0002216993464052,0.0,0.0,0.0,6.971677559912854e-06,0.0349267102396514,0.0011335947712418,0.0131862309368191,0.0003841394335511,2.091503267973856e-06,0.0004538562091503,0.0064948148148148,0.0008379956427015,6.971677559912854e-06,0.0053026579520697,9.06318082788671e-06,0.0,0.0,0.0,0.0,1.3943355119825709e-05,0.0134609150326797,0.0014856644880174,0.0346771241830065,0.0,7.738562091503268e-05,0.000799651416122,0.0063435294117647,0.0005298474945533,2.9281045751633987e-05,7.66884531590414e-06,3.485838779956427e-06,1.3246187363834422e-05,0.0001192156862745,0.0047003050108932,0.0134016557734204,0.0006943790849673,1.1154684095860568e-05,8.366013071895424e-06,0.0005772549019607,0.0354286710239651,25.144175348615917,2.066897349757786,0.5474817384775087,0.3414071515224914,0.215301807266436,0.2183775473702422,0.1845444062283737,0.1660899656055363,0.1568627452941178,0.313725490588235,0.2891195697577852,0.3752402926643602,0.3414071515224917,0.3475586317301035,0.258362168719723,0.2829680895501733,0.1783929260207614,0.2183775473702424,0.1476355249826985,0.0215301807266436,0.0,0.043060361453287,0.0891964630103807,0.0092272203114186,0.0030757401038062,0.0092272203114186,0.0092272203114186,0.0,0.0,0.0030757401038062,0.0030757401038062,0.0153787005190311
musana,neutral,grayscale,images/musana/neutral.jpg,300,300,184.91472222222225,64.0453117802853,14.0,233.0,1.3943355119825708e-06,0.0004322440087145,0.0015463180827886,0.0055815250544662,0.0002635294117647,0.0052824400871459,0.0,0.0,0.0,0.0,0.0,0.0,0.0009286274509803,0.0483018736383442,0.0004071459694989,0.0,1.3943355119825708e-06,0.0004322440087145,0.0015463180827886,0.0055815250544662,0.0002635294117647,0.0052824400871459,0.0,0.0,0.0,0.0,0.0,0.0,0.0009286274509803,0.0483018736383442,0.0004071459694989,0.0,1.3943355119825708e-06,0.0004322440087145,0.0015463180827886,0.0055815250544662,0.0002635294117647,0.0052824400871459,0.0,0.0,0.0,0.0,0.0,0.0,0.0009286274509803,0.0483018736383442,0.0004071459694989,0.0,26.31603232816609,1.7870050003114188,0.4951941567128027,0.2583621687197232,0.135332564567474,0.1476355249826989,0.1691657057093425,0.1414840447750865,0.1045751635294118,0.2645136489273354,0.1384083046712801,0.1906958864359863,0.3168012306920418,0.2983467900692039,0.258362168719723,0.2214532874740486,0.1445597848788928,0.1322568244636679,0.1445597848788923,0.039984621349481,0.027681660934256,0.0276816609342559,0.1691657057093427,0.0030757401038062,0.0030757401038062,0.0,0.0030757401038062,0.0,0.0,0.0030757401038062,0.0,0.0584390619723184
